Company name,State,Use case wise,Language,Region,Date,Hour,Total_calls,Connected_calls,Connected rate,Total_duration_seconds,Total_duration_minutes,Total_duration_hours,Positive disposition,Negative disposition,Other disposition,Disposed calls,Success rate,Efficiency rate,Listen Count,Listen rate
tatacapital,TAMIL NADU,BKT X GEN AI BOT,tamil,SOUTH,07-03-2026,02:00:00 PM,242,242,100.0,11909.0,198.4833,3.3081,235,7,0,242,100.0,100.0,235,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,telugu,SOUTH,07-03-2026,02:00:00 PM,119,119,100.0,6466.0,107.7667,1.7961,114,5,0,119,100.0,100.0,114,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,unknown,EAST,14-01-2026,02:00:00 PM,1224,13,1.06,413.0,6.8833,0.1147,0,0,0,0,0.0,0.0,0,0.0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,14-01-2026,02:00:00 PM,1459,14,0.96,860.0,14.3333,0.2389,0,0,0,0,0.0,0.0,0,0.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,1666,14,0.84,844.0,14.0667,0.2344,0,0,0,0,0.0,0.0,0,0.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,1274,8,0.63,224.0,3.7333,0.0622,0,0,0,0,0.0,0.0,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,905,6,0.66,569.0,9.4833,0.1581,0,0,0,0,0.0,0.0,0,0.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,2163,17,0.79,1400.0,23.3333,0.3889,0,0,0,0,0.0,0.0,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,14-01-2026,02:00:00 PM,1905,17,0.89,1196.0,19.9333,0.3322,0,0,0,0,0.0,0.0,0,0.0
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,201,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,PUNJAB,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,117,117,100.0,4177.0,69.6167,1.1603,23,93,1,117,99.15,100.0,23,99.145299
tatacapital,WEST BENGAL,BKT X GEN AI BOT,hindi,EAST,07-03-2026,02:00:00 PM,447,447,100.0,21490.0,358.1667,5.9694,313,11,123,447,72.48,100.0,313,72.483221
tatacapital,TELANGANA,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,511,5,0.98,324.0,5.4,0.09,0,0,0,0,0.0,0.0,0,0.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,14-01-2026,02:00:00 PM,2636,18,0.68,1027.0,17.1167,0.2853,0,0,2,2,0.0,11.11,0,0.0
tatacapital,HARYANA,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,153,1,0.65,121.0,2.0167,0.0336,0,0,0,0,0.0,0.0,0,0.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,657,8,1.22,680.0,11.3333,0.1889,0,0,0,0,0.0,0.0,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,1138,11,0.97,986.0,16.4333,0.2739,0,0,0,0,0.0,0.0,0,0.0
tatacapital,GUJARAT,BKT X GEN AI BOT,hindi,WEST,14-01-2026,02:00:00 PM,194,194,100.0,7975.0,132.9167,2.2153,31,163,0,194,100.0,100.0,31,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,hindi,SOUTH,14-01-2026,02:00:00 PM,495,495,100.0,14641.0,244.0167,4.0669,20,473,2,495,99.6,100.0,20,99.59596
tatacapital,HARYANA,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,63,63,100.0,3158.0,52.6333,0.8772,14,47,2,63,96.83,100.0,14,96.825397
tatacapital,KARNATAKA,BKT X GEN AI BOT,kannada,SOUTH,07-03-2026,02:00:00 PM,345,345,100.0,16950.0,282.5,4.7083,331,14,0,345,100.0,100.0,331,100.0
tatacapital,BIHAR,BKT X GEN AI BOT,hindi,EAST,14-01-2026,02:00:00 PM,672,672,100.0,27067.0,451.1167,7.5186,167,494,11,672,98.36,100.0,167,98.363095
tatacapital,KERALA,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,642,10,1.56,677.0,11.2833,0.1881,0,0,0,0,0.0,0.0,0,0.0
tatacapital,ODISHA,BKT X GEN AI BOT,hindi,EAST,14-01-2026,02:00:00 PM,297,297,100.0,10335.0,172.25,2.8708,50,244,3,297,98.99,100.0,50,98.989899
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,hindi,WEST,14-01-2026,02:00:00 PM,593,593,100.0,25465.0,424.4167,7.0736,118,461,14,593,97.64,100.0,118,97.639123
tatacapital,TAMIL NADU,BKT X GEN AI BOT,english,SOUTH,07-03-2026,02:00:00 PM,49,49,100.0,2622.0,43.7,0.7283,48,1,0,49,100.0,100.0,48,100.0
tatacapital,JHARKHAND,BKT X GEN AI BOT,unknown,EAST,07-03-2026,02:00:00 PM,305,26,8.52,719.0,11.9833,0.1997,0,0,21,21,0.0,80.77,0,0.0
tatacapital,JHARKHAND,BKT X GEN AI BOT,unknown,EAST,14-01-2026,02:00:00 PM,533,6,1.13,408.0,6.8,0.1133,0,0,0,0,0.0,0.0,0,0.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,unknown,WEST,14-01-2026,02:00:00 PM,259,1,0.39,208.0,3.4667,0.0578,0,0,0,0,0.0,0.0,0,0.0
tatacapital,ODISHA,BKT X GEN AI BOT,unknown,EAST,14-01-2026,02:00:00 PM,776,5,0.64,138.0,2.3,0.0383,0,0,0,0,0.0,0.0,0,0.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,unknown,WEST,14-01-2026,02:00:00 PM,595,6,1.01,421.0,7.0167,0.1169,0,0,0,0,0.0,0.0,0,0.0
tatacapital,ASSAM,BKT X GEN AI BOT,unknown,EAST,30-01-2026,09:00:00 AM,259,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,30-01-2026,03:00:00 PM,62,62,100.0,941.0,15.6833,0.2614,0,62,0,62,100.0,100.0,0,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,hindi,SOUTH,07-03-2026,02:00:00 PM,39,39,100.0,1573.0,26.2167,0.4369,22,3,14,39,64.1,100.0,22,64.102564
tatacapital,KERALA,BKT X GEN AI BOT,hindi,SOUTH,14-01-2026,02:00:00 PM,232,232,100.0,8431.0,140.5167,2.3419,6,226,0,232,100.0,100.0,6,100.0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,02:00:00 PM,63,7,11.11,109.0,1.8167,0.0303,0,0,7,7,0.0,100.0,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,hindi,SOUTH,14-01-2026,02:00:00 PM,301,301,100.0,9641.0,160.6833,2.6781,23,276,2,301,99.34,100.0,23,99.335548
tatacapital,ODISHA,BKT X GEN AI BOT,unknown,EAST,07-03-2026,02:00:00 PM,682,135,19.79,3383.0,56.3833,0.9397,0,0,125,125,0.0,92.59,0,0.0
tatacapital,ASSAM,BKT X GEN AI BOT,unknown,EAST,07-03-2026,02:00:00 PM,418,67,16.03,1986.0,33.1,0.5517,0,0,59,59,0.0,88.06,0,0.0
tatacapital,KERALA,BKT X GEN AI BOT,english,SOUTH,07-03-2026,02:00:00 PM,140,140,100.0,8440.0,140.6667,2.3444,135,5,0,140,100.0,100.0,135,100.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,unknown,WEST,30-01-2026,09:00:00 AM,162,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,ASSAM,BKT X GEN AI BOT,english,EAST,07-03-2026,02:00:00 PM,8,8,100.0,349.0,5.8167,0.0969,7,1,0,8,100.0,100.0,7,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,07-03-2026,02:00:00 PM,1518,280,18.45,6907.0,115.1167,1.9186,0,0,262,262,0.0,93.57,0,0.0
tatacapital,TELANGANA,BKT X GEN AI BOT,hindi,SOUTH,14-01-2026,02:00:00 PM,156,156,100.0,5499.0,91.65,1.5275,22,132,2,156,98.72,100.0,22,98.717949
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,30-01-2026,09:00:00 AM,50,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,JHARKHAND,BKT X GEN AI BOT,hindi,EAST,14-01-2026,02:00:00 PM,189,189,100.0,9376.0,156.2667,2.6044,50,136,3,189,98.41,100.0,50,98.412698
tatacapital,GUJARAT,BKT X GEN AI BOT,unknown,WEST,14-01-2026,02:00:00 PM,602,3,0.5,220.0,3.6667,0.0611,0,0,0,0,0.0,0.0,0,0.0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,english,SOUTH,07-03-2026,02:00:00 PM,1,1,100.0,33.0,0.55,0.0092,1,0,0,1,100.0,100.0,1,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,hindi,SOUTH,07-03-2026,02:00:00 PM,1,1,100.0,196.0,3.2667,0.0544,1,0,0,1,100.0,100.0,1,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,279,279,100.0,10352.0,172.5333,2.8756,62,214,3,279,98.92,100.0,62,98.924731
tatacapital,ASSAM,BKT X GEN AI BOT,hindi,EAST,14-01-2026,02:00:00 PM,459,459,100.0,20696.0,344.9333,5.7489,98,353,8,459,98.26,100.0,98,98.257081
tatacapital,GOA,BKT X GEN AI BOT,hindi,WEST,07-03-2026,02:00:00 PM,9,9,100.0,460.0,7.6667,0.1278,8,0,1,9,88.89,100.0,8,88.888889
tatacapital,JAMMU AND KASHMIR,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,24,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,TELANGANA,BKT X GEN AI BOT,hindi,SOUTH,07-03-2026,02:00:00 PM,16,16,100.0,642.0,10.7,0.1783,9,1,6,16,62.5,100.0,9,62.5
tatacapital,PONDICHERRY,BKT X GEN AI BOT,unknown,SOUTH,14-01-2026,02:00:00 PM,59,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,english,SOUTH,07-03-2026,02:00:00 PM,22,22,100.0,1164.0,19.4,0.3233,22,0,0,22,100.0,100.0,22,100.0
tatacapital,JHARKHAND,BKT X GEN AI BOT,unknown,EAST,30-01-2026,09:00:00 AM,56,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,30-01-2026,09:00:00 AM,65,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,30-01-2026,05:00:00 PM,253,253,100.0,10532.0,175.5333,2.9256,63,185,5,253,98.02,100.0,63,98.023715
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,30-01-2026,05:00:00 PM,672,12,1.79,1172.0,19.5333,0.3256,0,0,0,0,0.0,0.0,0,0.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,07-03-2026,03:00:00 PM,3080,518,16.82,14087.0,234.7833,3.9131,0,0,469,469,0.0,90.54,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,telugu,SOUTH,07-03-2026,03:00:00 PM,280,280,100.0,14711.0,245.1833,4.0864,263,17,0,280,100.0,100.0,263,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,03:00:00 PM,3705,716,19.33,16780.0,279.6667,4.6611,0,0,673,673,0.0,93.99,0,0.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,03:00:00 PM,4319,897,20.77,21192.0,353.2,5.8867,0,0,841,841,0.0,93.76,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,07-03-2026,03:00:00 PM,3618,400,11.06,8787.0,146.45,2.4408,0,0,371,371,0.0,92.75,0,0.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,03:00:00 PM,1993,359,18.01,8220.0,137.0,2.2833,0,0,333,333,0.0,92.76,0,0.0
tatacapital,TELANGANA,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,03:00:00 PM,1717,278,16.19,8449.0,140.8167,2.3469,0,0,232,232,0.0,83.45,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,marathi,WEST,07-03-2026,03:00:00 PM,222,222,100.0,11915.0,198.5833,3.3097,215,7,0,222,100.0,100.0,215,100.0
tatacapital,KERALA,BKT X GEN AI BOT,unknown,SOUTH,07-03-2026,03:00:00 PM,2263,563,24.88,15501.0,258.35,4.3058,0,0,496,496,0.0,88.1,0,0.0
tatacapital,GUJARAT,BKT X GEN AI BOT,unknown,WEST,07-03-2026,03:00:00 PM,1689,211,12.49,6926.0,115.4333,1.9239,0,0,188,188,0.0,89.1,0,0.0
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,382,3,0.79,383.0,6.3833,0.1064,0,0,1,1,0.0,33.33,0,0.0
tatacapital,ASSAM,BKT X GEN AI BOT,hindi,EAST,30-01-2026,05:00:00 PM,329,329,100.0,14600.0,243.3333,4.0556,92,228,9,329,97.26,100.0,92,97.264438
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,360,360,100.0,13654.0,227.5667,3.7928,93,265,2,360,99.44,100.0,93,99.444444
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,30-01-2026,05:00:00 PM,452,5,1.11,208.0,3.4667,0.0578,0,0,2,2,0.0,40.0,0,0.0
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,87,87,100.0,3627.0,60.45,1.0075,25,61,1,87,98.85,100.0,25,98.850575
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,30-01-2026,05:00:00 PM,1546,17,1.1,1022.0,17.0333,0.2839,0,1,1,2,5.88,11.76,0,5.882353
tatacapital,JAMMU AND KASHMIR,BKT X GEN AI BOT,unknown,NORTH,30-01-2026,05:00:00 PM,41,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,unknown,EAST,30-01-2026,05:00:00 PM,1951,23,1.18,1639.0,27.3167,0.4553,0,0,3,3,0.0,13.04,0,0.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,30-01-2026,05:00:00 PM,62,62,100.0,297.0,4.95,0.0825,0,62,0,62,100.0,100.0,0,100.0
tatacapital,ASSAM,BKT X GEN AI BOT,english,EAST,14-01-2026,02:00:00 PM,10,10,100.0,165.0,2.75,0.0458,0,10,0,10,100.0,100.0,0,100.0
tatacapital,JHARKHAND,BKT X GEN AI BOT,hindi,EAST,07-03-2026,02:00:00 PM,123,123,100.0,5824.0,97.0667,1.6178,96,2,25,123,79.67,100.0,96,79.674797
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,06-03-2026,06:00:00 AM,200,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,BIHAR,BKT X GEN AI BOT,unknown,EAST,07-03-2026,02:00:00 PM,515,59,11.46,1525.0,25.4167,0.4236,0,0,50,50,0.0,84.75,0,0.0
tatacapital,GUJARAT,BKT X GEN AI BOT,gujarati,WEST,06-03-2026,05:00:00 PM,174,174,100.0,8805.0,146.75,2.4458,165,8,1,174,99.43,100.0,165,99.425287
tatacapital,TELANGANA,BKT X GEN AI BOT,telugu,SOUTH,06-03-2026,05:00:00 PM,96,96,100.0,5586.0,93.1,1.5517,93,3,0,96,100.0,100.0,93,100.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,marathi,WEST,06-03-2026,05:00:00 PM,188,188,100.0,9185.0,153.0833,2.5514,184,4,0,188,100.0,100.0,184,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,kannada,SOUTH,06-03-2026,05:00:00 PM,393,393,100.0,22511.0,375.1833,6.2531,386,7,0,393,100.0,100.0,386,100.0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,telugu,SOUTH,06-03-2026,05:00:00 PM,128,128,100.0,6461.0,107.6833,1.7947,119,9,0,128,100.0,100.0,119,100.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,tamil,SOUTH,06-03-2026,05:00:00 PM,311,311,100.0,15534.0,258.9,4.315,295,16,0,311,100.0,100.0,295,100.0
tatacapital,GUJARAT,BKT X GEN AI BOT,english,WEST,06-03-2026,05:00:00 PM,17,17,100.0,660.0,11.0,0.1833,15,2,0,17,100.0,100.0,15,100.0
tatacapital,HARYANA,BKT X GEN AI BOT,english,NORTH,06-03-2026,05:00:00 PM,8,8,100.0,264.0,4.4,0.0733,7,1,0,8,100.0,100.0,7,100.0
tatacapital,KERALA,BKT X GEN AI BOT,english,SOUTH,06-03-2026,05:00:00 PM,234,234,100.0,11183.0,186.3833,3.1064,224,10,0,234,100.0,100.0,224,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,14-01-2026,02:00:00 PM,29,29,100.0,1085.0,18.0833,0.3014,1,27,1,29,96.55,100.0,1,96.551724
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,english,WEST,06-03-2026,05:00:00 PM,28,28,100.0,1300.0,21.6667,0.3611,27,1,0,28,100.0,100.0,27,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,11:00:00 AM,3286,289,8.79,7724.0,128.7333,2.1456,0,0,241,241,0.0,83.39,0,0.0
tatacapital,HIMACHAL PRADESH,BKT X GEN AI BOT,hindi,NORTH,14-01-2026,02:00:00 PM,6,6,100.0,178.0,2.9667,0.0494,1,4,1,6,83.33,100.0,1,83.333333
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,english,SOUTH,06-03-2026,05:00:00 PM,18,18,100.0,1283.0,21.3833,0.3564,18,0,0,18,100.0,100.0,18,100.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,english,SOUTH,06-03-2026,05:00:00 PM,40,40,100.0,2068.0,34.4667,0.5744,40,0,0,40,100.0,100.0,40,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,06:00:00 AM,120,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,11:00:00 AM,2022,2022,100.0,84312.0,1405.2,23.42,1491,21,510,2022,74.78,100.0,1491,74.777448
tatacapital,KERALA,BKT X GEN AI BOT,hindi,SOUTH,07-03-2026,02:00:00 PM,28,28,100.0,1604.0,26.7333,0.4456,23,5,0,28,100.0,100.0,23,100.0
tatacapital,GOA,BKT X GEN AI BOT,unknown,WEST,14-01-2026,02:00:00 PM,46,1,2.17,13.0,0.2167,0.0036,0,0,0,0,0.0,0.0,0,0.0
tatacapital,ODISHA,BKT X GEN AI BOT,english,EAST,07-03-2026,02:00:00 PM,31,31,100.0,1901.0,31.6833,0.5281,30,0,1,31,96.77,100.0,30,96.774194
tatacapital,PUNJAB,BKT X GEN AI BOT,english,NORTH,14-01-2026,02:00:00 PM,5,5,100.0,264.0,4.4,0.0733,0,5,0,5,100.0,100.0,0,100.0
tatacapital,WEST BENGAL,BKT X GEN AI BOT,english,EAST,07-03-2026,02:00:00 PM,56,56,100.0,3033.0,50.55,0.8425,53,2,1,56,98.21,100.0,53,98.214286
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,06:00:00 AM,285,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,PONDICHERRY,BKT X GEN AI BOT,hindi,SOUTH,14-01-2026,02:00:00 PM,28,28,100.0,940.0,15.6667,0.2611,0,26,2,28,92.86,100.0,0,92.857143
tatacapital,PONDICHERRY,BKT X GEN AI BOT,english,SOUTH,06-03-2026,05:00:00 PM,2,2,100.0,74.0,1.2333,0.0206,2,0,0,2,100.0,100.0,2,100.0
tatacapital,PUNJAB,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,12:00:00 PM,85,85,100.0,4558.0,75.9667,1.2661,60,9,16,85,81.18,100.0,60,81.176471
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,12:00:00 PM,1394,1394,100.0,61003.0,1016.7167,16.9453,1015,22,357,1394,74.39,100.0,1015,74.390244
tatacapital,JHARKHAND,BKT X GEN AI BOT,english,EAST,07-03-2026,02:00:00 PM,8,8,100.0,525.0,8.75,0.1458,7,0,1,8,87.5,100.0,7,87.5
tatacapital,HIMACHAL PRADESH,BKT X GEN AI BOT,unknown,NORTH,14-01-2026,02:00:00 PM,21,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,HARYANA,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,06:00:00 AM,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,ODISHA,BKT X GEN AI BOT,hindi,EAST,07-03-2026,02:00:00 PM,148,148,100.0,6947.0,115.7833,1.9297,105,4,39,148,73.65,100.0,105,73.648649
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,11:00:00 AM,1555,155,9.97,4902.0,81.7,1.3617,0,0,127,127,0.0,81.94,0,0.0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,english,WEST,14-01-2026,02:00:00 PM,4,4,100.0,176.0,2.9333,0.0489,0,4,0,4,100.0,100.0,0,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,english,NORTH,14-01-2026,02:00:00 PM,18,18,100.0,349.0,5.8167,0.0969,0,18,0,18,100.0,100.0,0,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,06:00:00 AM,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,ANDHRA PRADESH,BKT X GEN AI BOT,english,SOUTH,14-01-2026,02:00:00 PM,10,10,100.0,232.0,3.8667,0.0644,0,10,0,10,100.0,100.0,0,100.0
tatacapital,ODISHA,BKT X GEN AI BOT,unknown,EAST,07-03-2026,03:00:00 PM,1154,191,16.55,6185.0,103.0833,1.7181,0,0,171,171,0.0,89.53,0,0.0
tatacapital,KERALA,BKT X GEN AI BOT,english,SOUTH,14-01-2026,02:00:00 PM,6,6,100.0,30.0,0.5,0.0083,0,6,0,6,100.0,100.0,0,100.0
tatacapital,GOA,BKT X GEN AI BOT,unknown,WEST,07-03-2026,02:00:00 PM,114,22,19.3,348.0,5.8,0.0967,0,0,22,22,0.0,100.0,0,0.0
tatacapital,GUJARAT,BKT X GEN AI BOT,english,WEST,14-01-2026,02:00:00 PM,6,6,100.0,218.0,3.6333,0.0606,2,4,0,6,100.0,100.0,2,100.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,12:00:00 PM,550,550,100.0,23603.0,393.3833,6.5564,419,15,116,550,78.91,100.0,419,78.909091
tatacapital,JHARKHAND,BKT X GEN AI BOT,english,EAST,14-01-2026,02:00:00 PM,6,6,100.0,158.0,2.6333,0.0439,0,6,0,6,100.0,100.0,0,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,07-03-2026,02:00:00 PM,302,33,10.93,939.0,15.65,0.2608,0,0,27,27,0.0,81.82,0,0.0
tatacapital,GOA,BKT X GEN AI BOT,hindi,WEST,14-01-2026,02:00:00 PM,24,24,100.0,713.0,11.8833,0.1981,7,17,0,24,100.0,100.0,7,100.0
tatacapital,DELHI,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,06:00:00 AM,298,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
tatacapital,MADHYA PRADESH,BKT X GEN AI BOT,unknown,WEST,06-03-2026,03:00:00 PM,2445,248,10.14,5876.0,97.9333,1.6322,0,0,218,218,0.0,87.9,0,0.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,1490,221,14.83,5188.0,86.4667,1.4411,0,0,200,200,0.0,90.5,0,0.0
tatacapital,KARNATAKA,BKT X GEN AI BOT,unknown,SOUTH,06-03-2026,03:00:00 PM,1218,291,23.89,6503.0,108.3833,1.8064,0,0,270,270,0.0,92.78,0,0.0
tatacapital,MAHARASHTRA,BKT X GEN AI BOT,unknown,WEST,06-03-2026,03:00:00 PM,4440,625,14.08,15515.0,258.5833,4.3097,0,0,559,559,0.0,89.44,0,0.0
tatacapital,TAMIL NADU,BKT X GEN AI BOT,unknown,SOUTH,06-03-2026,03:00:00 PM,959,172,17.94,3900.0,65.0,1.0833,0,0,157,157,0.0,91.28,0,0.0
tatacapital,UTTAR PRADESH,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,2070,263,12.71,5909.0,98.4833,1.6414,0,0,240,240,0.0,91.25,0,0.0
tatacapital,GUJARAT,BKT X GEN AI BOT,unknown,WEST,06-03-2026,03:00:00 PM,1735,355,20.46,8607.0,143.45,2.3908,0,0,324,324,0.0,91.27,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,1583,389,24.57,10112.0,168.5333,2.8089,0,0,332,332,0.0,85.35,0,0.0
tatacapital,PUNJAB,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,1423,272,19.11,7759.0,129.3167,2.1553,0,0,244,244,0.0,89.71,0,0.0
tatacapital,TELANGANA,BKT X GEN AI BOT,telugu,SOUTH,06-03-2026,03:00:00 PM,91,91,100.0,4706.0,78.4333,1.3072,88,3,0,91,100.0,100.0,88,100.0
tatacapital,RAJASTHAN,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,03:00:00 PM,548,548,100.0,21781.0,363.0167,6.0503,366,20,162,548,70.44,100.0,366,70.437956
tatacapital,HARYANA,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,252,36,14.29,461.0,7.6833,0.1281,0,0,34,34,0.0,94.44,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,english,NORTH,06-03-2026,03:00:00 PM,96,96,100.0,4537.0,75.6167,1.2603,94,2,0,96,100.0,100.0,94,100.0
tatacapital,KERALA,BKT X GEN AI BOT,unknown,SOUTH,06-03-2026,03:00:00 PM,376,102,27.13,2160.0,36.0,0.6,0,0,91,91,0.0,89.22,0,0.0
tatacapital,CHHATTISGARH,BKT X GEN AI BOT,unknown,WEST,06-03-2026,03:00:00 PM,322,28,8.7,882.0,14.7,0.245,0,0,22,22,0.0,78.57,0,0.0
tatacapital,UTTARAKHAND,BKT X GEN AI BOT,unknown,NORTH,06-03-2026,03:00:00 PM,108,16,14.81,328.0,5.4667,0.0911,0,0,14,14,0.0,87.5,0,0.0
tatacapital,DELHI,BKT X GEN AI BOT,hindi,NORTH,06-03-2026,03:00:00 PM,286,286,100.0,14187.0,236.45,3.9408,231,13,42,286,85.31,100.0,231,85.314685
